ds,y,yhat,yhat_lower,yhat_upper
2020-11-30,1184274.92,1358693.549722189,1098072.4020418564,1644043.7033583312
2020-12-01,1237064.52,1380710.5589327991,1112531.0256748854,1660889.369434088
2020-12-02,1242739.51,1369552.9315222153,1115218.2551370547,1651528.061813058
2020-12-03,1031760.11,1362269.836365642,1101560.028340202,1634579.6815412561
2020-12-04,1260082.72,1342030.9179869492,1068230.094139906,1620784.7656544144
2020-12-05,1672651.93,1346945.7258924698,1061543.5622929032,1608604.3856822955
2020-12-06,1330234.82,1363290.0676346123,1078806.352147459,1623417.1564590095
2020-12-07,1610967.87,1346773.812644329,1089348.819056895,1615409.1479570733
2020-12-08,1372183.31,1370424.092138716,1088813.509640362,1626532.9450271605
2020-12-09,1235455.3,1360835.108116878,1078856.0769551855,1629961.3713244817
2020-12-10,1596292.54,1355002.2713527207,1075346.1473420379,1621248.3839366871
2020-12-11,1154734.58,1336047.1320888535,1068457.774380144,1614363.3837322062
2020-12-12,1117622.2,1342038.4104247878,1097074.4453416714,1613902.8332628761
2020-12-13,1484879.54,1359219.7186099738,1102976.8694565517,1631889.9872444293
2020-12-14,1035018.58,1343278.4577248371,1077420.8633288676,1614182.1443620718
2020-12-15,1527070.97,1367229.7978378753,1108460.3152449515,1647040.0464182398
2020-12-16,1254448.5,1357666.9279330834,1091186.468435676,1635054.0611744642
2020-12-17,1491857.31,1351595.2791772124,1074688.5327205516,1625710.7319904806
2020-12-18,1564070.83,1332157.1798436742,1064250.0643127542,1609812.450166418
2020-12-19,1559174.37,1337452.2546853314,1080783.3580769377,1622607.5119481527
2020-12-20,1261094.23,1353764.1778576227,1110291.7368833998,1634962.7848097559
2020-12-21,1604435.3,1336828.2894191132,1076686.7606206613,1607370.4257013348
2020-12-22,1484238.58,1359714.0219307041,1076509.4426441737,1636087.5940984641
2020-12-23,1388090.6099999999,1349073.3696749306,1088300.0349147744,1612341.9882957533
2020-12-24,1285783.9,1341973.1579496062,1072995.4152423372,1626544.4859373602
2020-12-25,1374474.75,1321617.6300833246,1050862.800177182,1582324.0429278102
2020-12-26,1258631.88,1326166.7290275837,1055258.2883877365,1600829.890654699
2020-12-27,1222763.6199999999,1341960.7484569203,1088683.7424669724,1632109.01518608
2020-12-28,1220924.1199999999,1324785.9296423094,1055683.05857148,1598433.3239793158
2020-12-29,1320905.04,1347755.0150436084,1091285.0811624012,1633777.19756381
2020-12-30,982793.26,1337554.0518358713,1062598.0588160658,1620061.3589678828
2020-12-31,1252109.77,1331273.2576960465,1088695.906818269,1606365.9266125367
2021-01-01,1193090.3599999999,1312128.5144593874,1045065.2645703878,1582574.5298679348
2021-01-02,1766221.89,1318278.904975549,1045800.6061971274,1579878.311363869
2021-01-03,1380974.29,1336050.9968722533,1055202.5846384072,1608844.6073427969
2021-01-04,1251709.37,1321204.4669748193,1052886.1256237961,1588009.6088971759
2021-01-05,1665091.84,1346813.0830690796,1066030.872746592,1623456.9383602298
2021-01-06,893281.38,1339512.3298983248,1070304.6667698857,1620352.0094231772
2021-01-07,1013599.07,1336331.4733895003,1047129.669136272,1615552.2968850613
2021-01-08,1256430.0,1320416.5987892034,1049828.6634985073,1587649.465308611
2021-01-09,1326897.46,1329849.9972843935,1069596.8073811699,1593164.3166381805
2021-01-10,1381759.21,1350876.554326066,1059634.279237865,1592592.6744187255
2021-01-11,1306422.98,1339171.674575142,1084659.6284734332,1607728.9654883645
2021-01-12,1433356.79,1367724.694645103,1086599.9410605035,1623034.949991403
2021-01-13,1254881.31,1363089.0002030812,1093464.0637171464,1641402.3412702766
2021-01-14,1796341.64,1362216.5683107763,1083219.119928206,1654253.7554988705
2021-01-15,1137983.57,1348183.3969163955,1082573.034262334,1614944.2350608637
2021-01-16,1933122.7,1359011.1238185996,1086393.6216652086,1632616.8000442723
2021-01-17,1223436.44,1380895.4197339965,1120381.0313586805,1658727.576659794
2021-01-18,1150882.08,1369475.6275205812,1081365.6860323213,1638275.0463089137
2021-01-19,1321474.78,1397719.5435030805,1113028.3678828834,1652635.1251155557
2021-01-20,1470302.92,1392174.5115772982,1108604.917825099,1673210.1153378144
2021-01-21,1656366.73,1389802.515880798,1127389.097613409,1645034.8163049484
2021-01-22,1563825.6,1373705.710788904,1105805.0413164261,1648563.8129236628
2021-01-23,1345559.47,1381947.6801567264,1104067.792447011,1646105.7193400424
2021-01-24,1628833.33,1400781.0132346048,1105737.4519209245,1664538.5356356583
2021-01-25,1584885.25,1385915.6853735668,1099999.2583707005,1651203.8864821482
2021-01-26,1454772.55,1410402.168474601,1142241.958427473,1674570.8993138757
2021-01-27,2143603.46,1400880.483122777,1142772.8902779245,1672659.4807222332
2021-01-28,1514870.04,1394412.9306485902,1136365.0620420089,1678994.4490482016
2021-01-29,1256778.17,1374207.006136902,1099148.6539130888,1645683.9726910673
2021-01-30,1446139.66,1378433.8546821226,1083515.4834650382,1658543.6474592942
2021-01-31,1491161.31,1393452.9348805193,1141995.0001781287,1677502.4388540408
2021-02-01,1596399.64,1375077.4582920019,1110327.6325701005,1651934.5231478268
2021-02-02,1436344.63,1396454.6122300555,1112432.8667368118,1661515.204851346
2021-02-03,1244020.05,1384311.8596804286,1098713.29811587,1631099.5576797102
2021-02-04,1538136.41,1375787.133563478,1092947.9310049023,1642786.6857887907
2021-02-05,1199545.15,1354149.5001749252,1085725.9767408066,1630150.786807875
2021-02-06,1207923.02,1357615.720606733,1098161.3295525785,1617844.1353899688
2021-02-07,1623151.14,1372573.4313843963,1109416.8970246585,1654945.7072405354
2021-02-08,1302771.22,1354845.5593218093,1082010.854941774,1651992.0117341792
2021-02-09,1154224.21,1377570.011859757,1123739.077694359,1640109.2579827758
2021-02-10,1630895.15,1367445.9571405519,1091192.6556083472,1644807.3656196902
2021-02-11,1109601.59,1361564.5173675811,1081512.3730803768,1623702.0840977111
2021-02-12,1276393.29,1343130.4421857977,1060767.9148817542,1618740.4876233395
2021-02-13,1075929.45,1350280.1684770803,1086090.5266683334,1618248.8871847233
2021-02-14,1339238.3800000001,1369306.9516009726,1094867.5252965922,1633868.2151435113
2021-02-15,1332530.68,1355927.6339971952,1073967.4848995206,1628386.1919688517
2021-02-16,1430051.08,1383165.0317245682,1104308.5911583158,1665288.7605563581
2021-02-17,1384079.91,1377597.182521808,1115281.7439004343,1650865.5708295838
2021-02-18,1527170.06,1376191.2001734138,1113877.7973597122,1649701.1185290052
2021-02-19,1161055.1300000001,1362028.2172691242,1120120.8969155413,1639909.8226168405
2021-02-20,1358232.59,1373124.7344385367,1097800.0023026634,1667377.9870860311
2021-02-21,1381481.62,1395660.9716587465,1119363.2450539875,1668579.7634999845
2021-02-22,1292176.53,1385250.6994230358,1104856.1380859474,1673490.1448384349
2021-02-23,1339455.82,1414826.445995013,1159938.618425414,1679180.4081148475
2021-02-24,1456145.96,1410891.246130669,1133460.3557623173,1711228.0513214509
2021-02-25,1344584.26,1410354.6062090064,1113004.5630247828,1669038.8475829759
2021-02-26,1694036.01,1396259.1083040854,1147297.1456657094,1678859.8473520891
2021-02-27,1825199.22,1406602.9238068943,1142220.203485348,1666644.2024741208
2021-02-28,928513.51,1427568.7980699309,1173252.6289321461,1688655.6001328777
2021-03-01,1121987.61,1414793.96414906,1137984.8257647539,1675090.5678498158
2021-03-02,1300768.96,1441254.8771397055,1171890.742153909,1716193.0217891
2021-03-03,1756695.42,1433517.944936113,1156809.4167853696,1704736.434185605
2021-03-04,1587319.5,1428573.955736921,1122207.541111857,1716308.7257329968
2021-03-05,1392980.26,1409562.664484435,1116402.483805005,1687267.6173764651
2021-03-06,1708081.28,1414592.8617217783,1137675.5761157817,1671722.1574608309
2021-03-07,1293031.44,1429968.551005131,1159243.5130243695,1695989.2058554026
2021-03-08,1142083.43,1411455.7676378877,1145979.978478286,1679014.7966638391
2021-03-09,1363001.71,1432164.012905926,1173979.4484686984,1724304.1335264125
2021-03-10,1443408.14,1418793.568040852,1146491.7320269612,1688244.2231889798
2021-03-11,1153591.69,1408466.4799206376,1146045.6316927357,1672426.9748854905
2021-03-12,1639677.86,1384447.7731437646,1102528.9043874098,1649790.3234119636
2021-03-13,1478318.53,1384962.3026218638,1106000.4234513943,1653670.5918103373
2021-03-14,1266569.02,1396417.959206324,1114946.9410793593,1679867.89390624
2021-03-15,1280618.42,1374669.84081652,1096138.4399698994,1647633.9002687873
2021-03-16,1638716.27,1392899.4340906078,1105203.0029268311,1676447.3367569486
2021-03-17,1346582.44,1377860.130804061,1112453.7369988018,1668690.2357593947
2021-03-18,1629695.32,1366706.9186180097,1103559.0709284048,1632988.775535898
2021-03-19,1683824.41,1342716.8345769115,1071261.0620071562,1612148.4897168821
2021-03-20,1465333.76,1344105.6145975336,1070582.7448722732,1598176.997375435
2021-03-21,1085409.25,1357251.2553646795,1077868.5952539297,1623535.9216971244
2021-03-22,1394200.37,1337959.0897247242,1050533.8139458199,1613102.8096587663
2021-03-23,1654839.91,1359342.394279298,1117526.4936028135,1629045.8012838026
2021-03-24,1346855.5,1348069.8129259162,1093088.565478627,1638275.211707925
2021-03-25,1094252.8,1341197.3823765442,1086310.357983335,1632752.4187536587
2021-03-26,1377410.12,1321891.683021468,1060143.9991644325,1581762.424788745
2021-03-27,1025364.35,1328249.473637466,1043855.2847331017,1603875.1894351882
2021-03-28,1286660.66,1346524.4440152694,1064669.6417302112,1635404.789734576
2021-03-29,1246293.24,1332395.598965876,1061443.1948219854,1610765.5953674659
2021-03-30,1322950.8800000001,1358851.2019210777,1101922.516225249,1638036.361339352
2021-03-31,1155100.53,1352439.4710590895,1094874.9984756869,1606217.0789644069
2021-04-01,1374037.27,1350103.7253504824,1099104.5176102805,1621362.6498432267
2021-04-02,1618533.9,1334908.4198907376,1048336.0342430879,1620778.4039242181
2021-04-03,1101395.56,1344861.351962431,1090076.1659889426,1613832.7143599356
2021-04-04,1197273.79,1366142.603899375,1100474.0644072676,1644375.021388472
2021-04-05,1266830.02,1354374.67911113,1089764.972178233,1615400.801600326
2021-04-06,1490339.24,1382507.714823411,1118440.7440882924,1646568.5968412596
2021-04-07,1545722.71,1377070.933420885,1100945.8023614937,1651208.4099085305
2021-04-08,1046868.0,1375008.0131643226,1100178.6433058612,1634020.9308031297
2021-04-09,1137404.01,1359402.8158233683,1083134.2333196583,1620914.1441970046
2021-04-10,1213990.46,1368300.765621869,1094532.675542891,1649437.542189201
2021-04-11,969466.03,1387936.4728483628,1107691.8264054735,1656771.1175451328
2021-04-12,1510513.73,1374002.0992641908,1083129.794211331,1661345.0327073522
2021-04-13,1391939.7,1399530.4019222888,1140715.8098067974,1672319.2646398866
2021-04-14,1570140.05,1391143.680935651,1117920.1365271828,1659499.4183017518
2021-04-15,1507579.69,1385886.3847858042,1090464.1063366015,1652411.8284681076
2021-04-16,1353673.74,1366947.8898976075,1095236.8412971871,1622897.9163097509
2021-04-17,1561425.89,1372480.832867844,1093760.4256617061,1649289.0919930828
2021-04-18,1466205.85,1388825.6746965123,1131596.1387236752,1648394.2710520674
2021-04-19,1404924.28,1371776.0798512422,1090109.235094914,1649632.5403306857
2021-04-20,1403189.49,1394459.129747627,1136920.5544883981,1676106.609451096
2021-04-21,1730215.8900000001,1383581.6742409877,1112579.6961562275,1655792.6600716198
2021-04-22,973304.88,1376260.6452787383,1108444.079809757,1648319.8111158067
2021-04-23,1583710.32,1355743.9112739433,1063785.1661800123,1620468.2314053902
2021-04-24,1230145.84,1360227.1013079446,1077348.0398330193,1636471.8260097099
2021-04-25,1133508.15,1376077.1171881713,1130270.175357603,1664041.5858908407
2021-04-26,893794.58,1359096.9416851955,1083737.7122397516,1626017.8533588864
2021-04-27,1708621.35,1382405.774233415,1113438.989462768,1634719.444448033
2021-04-28,1345878.52,1372685.7953750591,1102761.2945585905,1646990.153769018
2021-04-29,1086668.5,1367013.3679348081,1071990.7792704504,1629927.2558682556
2021-04-30,1241318.3,1348581.2240385301,1096360.3426916327,1628370.842665419
2021-05-01,1211893.59,1355517.0252933872,1085180.0216325754,1640362.3142413732
2021-05-02,1503470.9,1374108.9612919793,1096206.171454311,1640083.732070218
2021-05-03,1395374.96,1360072.932431357,1102817.2222415078,1628233.9174749134
2021-05-04,1892539.84,1386435.2783529586,1119697.6801571283,1648511.6797118357
2021-05-05,1392466.93,1379782.2777275846,1112693.6163103746,1650453.5496114143
2021-05-06,1258657.72,1377094.148418874,1089938.3717258698,1649515.8799670064
2021-05-07,1174644.26,1361470.0170681395,1096382.8513967243,1623836.9929908384
2021-05-08,1393628.86,1370949.1665119608,1105435.5608742717,1649012.4745627877
2021-05-09,1256379.35,1391739.1506984117,1121175.7739199183,1657353.0336800122
2021-05-10,1401995.0,1379485.2531153816,1100251.7023013672,1632962.8248424595
2021-05-11,1348589.12,1407155.1875424532,1146822.723378064,1687999.0394207984
2021-05-12,1326507.19,1401290.2135383566,1135305.9945753203,1684860.0903306622
2021-05-13,1272801.79,1398840.3530247451,1129117.6621640786,1672586.862015908
2021-05-14,1515885.03,1382890.1460883585,1131634.3210360731,1642373.044537303
2021-05-15,1271423.44,1391480.2360310135,1127106.443847107,1679368.4775186847
2021-05-16,1327582.87,1410835.3678946751,1153413.5336601927,1689028.717929029
2021-05-17,1457567.83,1396633.2840250414,1126235.5100845203,1682845.8801939439
2021-05-18,1677643.19,1421888.4356770667,1153814.227513549,1680674.991932088
2021-05-19,1615656.13,1413201.715223242,1162799.0280770222,1681651.2857185903
2021-05-20,1765193.26,1407593.9383858668,1138513.2084577484,1670906.3634382577
2021-05-21,1437193.01,1388229.567256695,1117681.4322181186,1651617.1035242758
2021-05-22,1246818.06,1393236.02474381,1109394.7973678461,1672885.944441797
2021-05-23,1661397.33,1408929.2514445742,1111852.5895459873,1683049.7116974352
2021-05-24,1493488.02,1391080.0594475383,1138176.016374989,1661783.8229349125
2021-05-25,998436.04,1412795.2751094522,1153332.1820121107,1691095.1089014865
2021-05-26,1612929.95,1400764.9483747615,1124274.4907694673,1665089.3898596414
2021-05-27,1435741.8599999999,1392093.428941484,1143779.2567281604,1675025.6480213357
2021-05-28,1039313.59,1370020.8667685133,1102343.7039163937,1643872.0612581407
2021-05-29,1239257.85,1372740.548269135,1111512.3604379843,1633305.2796453454
2021-05-30,1343785.56,1386622.7721799521,1122133.380532133,1645603.066302254
2021-05-31,1390051.8,1367479.8634418983,1115496.5021962167,1632771.0914922694
2021-06-01,1471541.34,1388446.3506472406,1086905.9438421696,1680839.862820287
2021-06-02,1155411.1,1376225.6069558004,1095878.79054644,1644993.3968974596
2021-06-03,1916291.7,1367920.76542645,1083942.9703984102,1645333.2228266743
2021-06-04,1381438.75,1346756.4650385042,1074691.1798634222,1619432.7316607547
2021-06-05,1659091.44,1350896.8258397523,1093129.188808116,1610479.0533139054
2021-06-06,1381523.2,1366670.3331331457,1084724.628801646,1623069.9193251608
2021-06-07,1447492.58,1349836.1946318566,1068161.829026512,1610289.0602841305
2021-06-08,1137708.81,1373466.1525315782,1104621.9997203287,1628599.432209445
2021-06-09,1637054.01,1364192.9989626966,1102507.3320952107,1619433.7084134037
2021-06-10,1232953.49,1359043.548195645,1094490.0334537437,1635418.9433956742
2021-06-11,1441162.82,1341162.5597628572,1074845.5404958068,1613828.684133478
2021-06-12,1788670.05,1348632.9463428892,1105265.0691105765,1622445.0271731652
2021-06-13,1620847.14,1367702.8810765562,1093201.454961906,1642931.0205832922
2021-06-14,1415180.39,1354054.304310514,1116414.4051211257,1603630.5374856666
2021-06-15,1417357.84,1380686.7509640218,1115556.7337095423,1664895.5072383268
2021-06-16,1241694.8699999999,1374167.6911857452,1098664.3015607023,1637817.1189481027
2021-06-17,1371788.13,1371467.08832581,1106447.70474327,1641514.008353543
2021-06-18,1190602.56,1355682.6270355422,1062972.9364833804,1627671.7981405281
2021-06-19,1305649.32,1364860.9129365578,1082684.4343347922,1642289.5080608295
2021-06-20,1350317.47,1385225.2360110623,1104677.1024595778,1661979.3866350807
2021-06-21,1443631.56,1372444.3855911545,1092199.026501924,1649427.491652101
2021-06-22,1745823.4,1399516.4366350686,1126732.3789820217,1672918.4473585824
2021-06-23,1728486.48,1393018.7089669995,1129632.0738306723,1644609.532298656
2021-06-24,1150671.71,1389941.6226035962,1122016.6827523378,1656890.407637173
2021-06-25,982702.17,1373412.9304564318,1097556.0771707417,1642925.4288710349
2021-06-26,984711.44,1381517.6667018887,1100207.6803714382,1653411.5370551758
2021-06-27,1217194.32,1400524.4469663035,1130685.5813939972,1685510.2357246655
2021-06-28,1342940.98,1386152.6578971199,1122209.7463846065,1672027.4731447098
2021-06-29,1131593.93,1411454.5096011232,1111772.8024976316,1682423.1676531376
2021-06-30,1471861.14,1403063.2088159914,1133615.9386298114,1660449.8341572979
2021-07-01,1364251.35,1398025.0327573863,1127849.1810201805,1680974.2996445126
2021-07-02,1491260.03,1379521.8406202716,1094795.0962652762,1658361.65085739
2021-07-03,1221283.6,1385689.4138760988,1097756.5270810477,1639809.9414102659
2021-07-04,1036792.03,1402842.3099159761,1126447.8825606823,1667908.2821974559
2021-07-05,1410241.97,1386739.8091152448,1114553.1171160182,1654471.0805526301
2021-07-06,1608331.47,1410466.9641557287,1140687.4238936938,1677481.2569543466
2021-07-07,1123912.64,1400682.0366424827,1120931.111301454,1667787.3413612198
2021-07-08,1265781.36,1394448.1192011838,1120740.488556802,1654426.9157895194
2021-07-09,1337316.49,1374955.4888602432,1122417.6017083437,1648936.8607946124
2021-07-10,1448650.1,1380340.082101278,1088744.6673710132,1651868.041176624
2021-07-11,1620211.62,1396908.7658992226,1126132.905143064,1658450.4579206563
2021-07-12,1639708.83,1380405.9655558623,1118624.0787346011,1647711.9925836555
2021-07-13,1660568.73,1403895.630535059,1137274.6263613917,1674849.088988239
2021-07-14,898898.51,1394009.788319431,1119614.2152058186,1681236.234472816
2021-07-15,1081200.39,1387781.4432382544,1099369.5887486131,1653072.6993235277
2021-07-16,1382834.99,1368368.319993823,1102588.8486880995,1645288.1522208592
2021-07-17,1578372.21,1373872.79285711,1102407.4764782581,1646264.0348515995
2021-07-18,1732243.59,1390568.6237276376,1115756.0668131371,1664987.3179951934
2021-07-19,1646809.36,1374169.0186644418,1105032.9045126236,1629233.7283764791
2021-07-20,1737224.22,1397709.9344945832,1149721.470791612,1683396.9550105054
2021-07-21,1779552.75,1387799.8390982887,1120723.3528271571,1659233.21145847
2021-07-22,1548471.91,1381453.6405740723,1092475.1631052557,1646258.1640592255
2021-07-23,1213817.61,1361817.249273229,1056516.700654018,1628943.6843623624
2021-07-24,1217640.03,1366988.0850896977,1095251.1159240396,1644799.005936582
2021-07-25,1224192.31,1383242.1326808657,1105669.644734765,1668809.4928651035
2021-07-26,968818.29,1366302.0424303822,1097137.4318528222,1608095.472379062
2021-07-27,1480879.49,1389220.2060646992,1127165.6551650607,1670457.3700563947
2021-07-28,1750747.8,1378628.0170222768,1104373.4502865667,1648359.2755212204
2021-07-29,1402002.56,1371569.0462719197,1097648.5835363746,1630526.1952554802
2021-07-30,1768478.2,1351222.6215696929,1095257.8858763315,1624322.1471913205
2021-07-31,1375841.5,1355723.1542969847,1079195.270195152,1646775.1421463708
2021-08-01,1510559.7,1371385.8550611201,1122470.2363145112,1621385.5267352585
2021-08-02,1193486.24,1353973.3799189478,1086899.9731000036,1626835.8407610997
2021-08-03,1065478.72,1376577.3843127254,1111806.8547504912,1636483.57478738
2021-08-04,1379553.83,1365866.2456457517,1110987.1067728652,1630925.1942499587
2021-08-05,1237110.3800000001,1358916.7369838664,1090411.03325446,1619973.8007718495
2021-08-06,1083809.09,1338936.191044818,1041779.0318230209,1604978.1400267505
2021-08-07,1161863.24,1344080.5474965458,1063225.2229260665,1607316.363995009
2021-08-08,1526023.38,1360678.9697707205,1071200.8063343975,1623139.9882440702
2021-08-09,1496875.29,1344499.6129635444,1079125.4141058738,1607718.7997808903
2021-08-10,1523375.83,1368630.553031529,1103510.4804783273,1637950.3712919515
2021-08-11,1286296.04,1359727.1635886626,1080471.9420444435,1622823.338524532
2021-08-12,1392066.39,1354843.7396455894,1084836.8455195327,1612493.4227078934
2021-08-13,1506890.79,1337155.9151097117,1071446.890867182,1600308.2328932858
2021-08-14,1326718.02,1344779.2652476386,1089065.140264491,1606874.7732795128
2021-08-15,1136286.4,1363994.7689839562,1098749.6794578058,1660877.5661835861
2021-08-16,1446940.77,1350515.692029776,1076993.9353598123,1611436.9651926688
2021-08-17,1162803.15,1377369.8717789636,1112587.879667143,1642146.8926959552
2021-08-18,1270485.68,1371148.6531470073,1087105.5334109429,1635921.808203769
2021-08-19,1691187.67,1368840.230767052,1097413.4547395355,1654992.7607355006
2021-08-20,1183239.9,1353553.8949377905,1070960.598911058,1634829.832142362
2021-08-21,1722027.58,1363340.5190567977,1100980.9769031124,1637932.8283189395
2021-08-22,1900236.26,1384419.9075135658,1112141.597552158,1637046.770001156
2021-08-23,1270657.17,1372449.5083738077,1110582.1616290954,1639279.497544524
2021-08-24,850042.5700000001,1400408.4160953658,1135354.3277181152,1638505.5877276557
2021-08-25,1236362.17,1394847.8604109122,1078667.9478008044,1669795.375564522
2021-08-26,1501903.15,1392725.8880425529,1110000.1138404643,1663120.7427194838
2021-08-27,1264878.87,1377132.691689938,1102863.81670149,1649054.18758591
2021-08-28,1202463.7,1386111.8882198203,1121617.6691306205,1652325.1886280053
2021-08-29,1364048.34,1405888.3374979969,1147483.0015150867,1678622.9549321108
2021-08-30,1224499.42,1392136.9878451158,1114900.6213734816,1675251.400950821
2021-08-31,1523995.05,1417866.6647995645,1148767.6072358945,1687746.9077475662
2021-09-01,1574961.2,1409670.0008997067,1139137.5510536467,1682208.4564570463
2021-09-02,881833.03,1404557.2248953294,1129140.815391658,1665108.9373950413
2021-09-03,1663295.8,1385680.2864641594,1112976.3496409152,1658910.8494903333
2021-09-04,1581324.0,1391152.649322759,1127655.4665190286,1664437.5805441614
2021-09-05,1685552.7,1407275.3836054385,1142699.160739943,1668611.0775377965
2021-09-06,1215678.62,1389804.0902926917,1127224.7880245366,1650911.2321690156
2021-09-07,1414145.84,1411830.6272039786,1170452.6147122888,1688341.3511455993
2021-09-08,1296712.29,1400030.8916142217,1116213.9200949834,1703234.92441439
2021-09-09,1335909.85,1391496.4381031692,1127508.1991874846,1669115.8500739632
2021-09-10,1784703.57,1369456.4690140178,1108894.126021177,1635850.0329455987
2021-09-11,1111428.17,1372095.5910171699,1095174.9717066176,1633334.703710319
2021-09-12,1440774.58,1385778.0267885225,1119568.8506996778,1670363.4910216462
2021-09-13,1410722.92,1366312.8685237253,1097268.5402248865,1616528.3823786916
2021-09-14,1401280.71,1386834.3909638277,1102269.950174808,1673384.6120039048
2021-09-15,1332527.3599999999,1374048.7199243885,1104853.073520841,1637681.2853320725
2021-09-16,1284924.22,1365064.6674263878,1092435.200275454,1634063.6886124506
2021-09-17,1644253.17,1343115.2938683443,1063297.4984276113,1629591.0432256085
2021-09-18,1549895.91,1346375.6036627507,1081666.5153237078,1632071.0054605661
2021-09-19,1173001.17,1361187.065733244,1107430.5610477545,1636488.621091366
2021-09-20,1587514.04,1343323.5373382245,1063687.0130194027,1606400.6989662887
2021-09-21,1211054.66,1365872.5902110517,1093023.7744097814,1630998.6476953195
2021-09-22,1362007.34,1355483.5064162072,1087067.4864218188,1644048.1134858748
2021-09-23,1433160.12,1349199.7173313415,1075432.8604843765,1638304.5694476166
2021-09-24,1446879.11,1330182.2004959062,1061583.6105957245,1588578.2180103592
2021-09-25,1691193.75,1336529.1883585262,1078955.4845242002,1610035.6601425672
2021-09-26,1319509.12,1354502.8227595184,1080513.8762281607,1657153.1964555504
2021-09-27,1088438.92,1339797.2726011174,1073508.6887833748,1584840.480663851
2021-09-28,1215238.83,1365422.2507145256,1090861.1147918522,1634895.328257173
2021-09-29,1196802.54,1357953.135087214,1080193.813732546,1619223.2459161582
2021-09-30,1660307.64,1354365.4067407516,1058664.905018577,1604914.0307861953
2021-10-01,1121528.69,1337759.862229845,1060305.0370781801,1607460.1309487899
2021-10-02,1187454.54,1346183.903169413,1070492.6513623323,1602279.272170854
2021-10-03,1322930.97,1365859.4919476118,1089947.919656264,1647067.1468244696
2021-10-04,1542924.91,1352452.2545656776,1070485.8505416191,1615247.0382464265
2021-10-05,1670168.16,1378955.6396362386,1131139.185304343,1666429.757171219
2021-10-06,1424546.69,1371941.3211681,1109746.8178490177,1649850.6254541355
2021-10-07,1339383.14,1368393.551295316,1085113.3363354108,1648230.7030842672
2021-10-08,925450.83,1351433.9249150562,1078002.4197450653,1653232.3297063392
2021-10-09,1327979.1600000001,1359141.8735053996,1089365.2056156413,1624186.9058204833
2021-10-10,1603624.5,1377781.5022726636,1096255.2113926888,1645048.5842357192
2021-10-11,1240148.92,1363069.2859884577,1078630.442384292,1625296.286710856
2021-10-12,1339120.89,1388056.5753605517,1119904.5966780728,1676579.79339084
2021-10-13,946163.1599999999,1379378.1515049452,1086047.0019814204,1635944.880030193
2021-10-14,1555051.29,1374084.5902521836,1097017.8793076784,1645125.187951018
2021-10-15,1307718.54,1355364.9578133167,1083194.1685335797,1610025.0030402828
2021-10-16,1414500.94,1361365.2168551988,1083701.5318870312,1617221.3608701795
2021-10-17,1297764.11,1378413.0192952678,1098442.1354982217,1644119.2961201344
2021-10-18,1578417.74,1362283.4618750068,1095607.565214444,1626394.0627290145
2021-10-19,1391252.25,1386079.8137918718,1105520.3277590207,1668833.3501150603
2021-10-20,929680.08,1376480.506431676,1120385.1689113479,1642791.0832820486
2021-10-21,1416811.12,1370570.1928874215,1102944.9132322446,1656923.6782582726
2021-10-22,1172574.5,1351561.436871047,1073222.0007239361,1615635.9251279603
2021-10-23,1249113.5,1357612.439148001,1107875.3340857027,1653566.2770650832
2021-10-24,1321110.76,1375051.4970329083,1104986.9046011863,1644139.133235579
2021-10-25,1520780.62,1359642.7818228586,1089580.6991329426,1613289.0172360004
2021-10-26,1309650.43,1384467.4416042438,1102579.946752317,1652217.0277028303
2021-10-27,1297550.7,1376171.307040976,1105365.3276734434,1639921.048516784
2021-10-28,1316713.1,1371796.9851955017,1117186.0205624192,1667947.8166122274
2021-10-29,1237931.97,1354506.8688405792,1092838.31589676,1637548.2840985507
2021-10-30,1172626.68,1362402.4287103391,1091257.0620691907,1616579.7961093
2021-10-31,1281194.51,1381750.4362436326,1120094.4583300352,1679026.5929481357
2021-11-01,1621047.48,1368250.6478560322,1113373.863827881,1624598.0763189518
2021-11-02,1334480.97,1394918.900108178,1126777.1953364143,1676316.137116479
2021-11-03,1462879.59,1388336.8328313152,1128461.8962572468,1672541.1524318855
2021-11-04,1400633.66,1385485.9640603575,1121092.1607676763,1650643.7224747057
2021-11-05,1214782.61,1369472.584221259,1098801.7218419267,1636338.192722044
2021-11-06,1602159.69,1378348.7800096602,1098505.4314294492,1660460.656144232
2021-11-07,1330739.02,1398340.1832144598,1129741.6989139135,1666178.331987856
2021-11-08,1355074.34,1385114.929515282,1107934.5628446476,1650728.1299659528
2021-11-09,1212119.14,1411667.738290155,1157956.133662194,1669206.925195203
2021-11-10,1029972.92,1404570.3009913422,1118687.5584542924,1667951.9101621811
2021-11-11,1476851.7,1400805.6821556033,1116658.8352346006,1689994.3464503505
2021-11-12,990894.3,1383493.1910251325,1099245.7092429404,1670341.0685012753
2021-11-13,1224924.46,1390709.0353431834,1124737.0882813223,1665259.5645610788
2021-11-14,1402830.49,1408713.3642644165,1130047.3870008206,1683839.9808844426
2021-11-15,1409576.43,1393218.207303709,1118625.7756582864,1670892.4156742832
2021-11-16,1411309.12,1417270.251793864,1131866.8183630395,1680020.0388860593
2021-11-17,1502140.23,1407499.6864333665,1150137.1717892927,1675242.429522124
2021-11-18,1499591.18,1400952.8623887561,1122368.802506768,1678491.4689441067
